timestamp,resource_id,service,cost_per_hour,total_cost,data_transfer_gb,storage_gb
2026-02-26T15:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,22.215452,0.0001,200
2026-02-26T16:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,22.626849,0.0009,200
2026-02-26T17:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,23.038247,0.0013,200
2026-02-26T18:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,23.449644,0.0003,200
2026-02-26T19:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,23.861041,0.0015,200
2026-02-26T20:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,24.272438,0.0018,200
2026-02-26T21:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,24.683836,0.0012,200
2026-02-26T22:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,-0.384,25.095233,0.0012,200
2026-02-26T23:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,25.50663,0.002,200
2026-02-27T00:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,25.918027,0.0019,200
2026-02-27T01:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,26.329425,0.0023,200
2026-02-27T02:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,26.740822,0.0025,200
2026-02-27T03:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,27.152219,0.0021,200
2026-02-27T04:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,27.563616,0.0017,200
2026-02-27T05:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,27.975014,0.0025,200
2026-02-27T06:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,28.386411,0.0014,200
2026-02-27T07:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,28.797808,0.0008,200
2026-02-27T08:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,29.209205,0.0007,200
2026-02-27T09:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,29.620603,0.0008,200
2026-02-27T10:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,30.032,0.0006,200
2026-02-27T11:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,30.443397,0.0001,200
2026-02-27T12:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,30.854795,0.0002,200
2026-02-27T13:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,31.266192,0.0008,200
2026-02-27T14:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,31.677589,0.0002,200
2026-02-27T15:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,32.088986,0.0001,200
2026-02-27T16:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,32.500384,0.0003,200
2026-02-27T17:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,32.911781,0.0008,200
2026-02-27T18:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,33.323178,0.0007,200
2026-02-27T19:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,33.734575,0.0006,200
2026-02-27T20:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,-0.384,34.145973,0.0013,200
2026-02-27T21:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,34.55737,0.0011,200
2026-02-27T22:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,34.968767,0.0011,200
2026-02-27T23:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,35.380164,0.002,200
2026-02-28T00:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,35.791562,0.0012,200
2026-02-28T01:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,36.202959,0.0014,200
2026-02-28T02:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,36.614356,0.001,200
2026-02-28T03:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,37.025753,0.0009,200
2026-02-28T04:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,37.437151,0.0009,200
2026-02-28T05:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,37.848548,0.0008,200
2026-02-28T06:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,38.259945,0.0009,200
2026-02-28T07:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,38.671342,0.0008,200
2026-02-28T08:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,39.08274,0.0006,200
2026-02-28T09:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,39.494137,0.0003,200
2026-02-28T10:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,39.905534,0.0003,200
2026-02-28T11:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,40.316932,0.0004,200
2026-02-28T12:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,40.728329,0.0004,200
2026-02-28T13:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,41.139726,0.0003,200
2026-02-28T14:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,41.551123,0.0001,200
2026-02-28T15:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,41.962521,0.0003,200
2026-02-28T16:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,42.373918,0.0005,200
2026-02-28T17:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,42.785315,0.0009,200
2026-02-28T18:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,43.196712,0.0007,200
2026-02-28T19:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,43.60811,0.001,200
2026-02-28T20:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,44.019507,0.0011,200
2026-02-28T21:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,44.430904,0.0016,200
2026-02-28T22:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,44.842301,0.0011,200
2026-02-28T23:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,45.253699,0.0007,200
2026-03-01T00:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,45.665096,0.0018,200
2026-03-01T01:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,46.076493,0.0015,200
2026-03-01T02:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,46.48789,0.0013,200
2026-03-01T03:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,46.899288,0.0013,200
2026-03-01T04:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,-0.384,47.310685,0.0008,200
2026-03-01T05:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,47.722082,0.0013,200
2026-03-01T06:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,48.133479,0.001,200
2026-03-01T07:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,48.544877,0.0006,200
2026-03-01T08:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,48.956274,0.0009,200
2026-03-01T09:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,49.367671,0.0012,200
2026-03-01T10:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,-0.384,49.779068,0.0001,200
2026-03-01T11:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,50.190466,0.0001,200
2026-03-01T12:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,50.601863,0.0001,200
2026-03-01T13:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,,51.01326,0.0004,200
2026-03-01T14:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,,51.424658,0.0002,200
2026-03-01T15:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,51.836055,0.0007,200
2026-03-01T16:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,52.247452,0.0006,200
2026-03-01T17:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,52.658849,0.0008,200
2026-03-01T18:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,53.070247,0.0002,200
2026-03-01T19:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,53.481644,0.0011,200
invalid-date,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,53.893041,0.0006,200
2026-03-01T21:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,54.304438,0.0013,200
2026-03-01T22:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,54.715836,0.0007,200
2026-03-01T23:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,55.127233,0.0009,200
2026-03-02T00:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,55.53863,0.002,200
2026-03-02T01:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,55.950027,0.0021,200
2026-03-02T02:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,56.361425,0.0019,200
2026-03-02T03:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,56.772822,0.0017,200
2026-03-02T04:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,57.184219,0.0016,200
2026-03-02T05:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,57.595616,0.0016,200
2026-03-02T06:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,58.007014,0.0015,200
invalid-date,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,58.418411,0.001,200
2026-03-02T08:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,58.829808,0.0004,200
invalid-date,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,59.241205,0.0005,200
2026-03-02T10:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,59.652603,0.0001,200
2026-03-02T11:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,60.064,0.0002,200
2026-03-02T12:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,60.475397,0.0002,200
2026-03-02T13:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,60.886795,0.0003,200
2026-03-02T14:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,61.298192,0.0001,200
2026-03-02T15:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,61.709589,0.0006,200
2026-03-02T16:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,62.120986,0.0006,200
2026-03-02T17:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,62.532384,0.0008,200
2026-03-02T18:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,62.943781,0.0016,200
2026-03-02T19:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,63.355178,0.0009,200
2026-03-02T20:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,63.766575,0.0015,200
2026-03-02T21:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,64.177973,0.0017,200
2026-03-02T22:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,64.58937,0.0017,200
2026-03-02T23:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,65.000767,0.0016,200
2026-03-03T00:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,65.412164,0.0011,200
2026-03-03T01:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,65.823562,0.0019,200
2026-03-03T02:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,66.234959,0.0015,200
2026-03-03T03:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,66.646356,0.0016,200
2026-03-03T04:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,67.057753,0.0015,200
2026-03-03T05:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,67.469151,0.0016,200
2026-03-03T06:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,67.880548,0.0013,200
2026-03-03T07:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,68.291945,0.001,200
2026-03-03T08:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,68.703342,0.0014,200
2026-03-03T09:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,69.11474,0.0005,200
2026-03-03T10:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,69.526137,0.001,200
2026-03-03T11:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,69.937534,0.0002,200
2026-03-03T12:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,70.348932,0.001,200
2026-03-03T13:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,70.760329,0.0003,200
2026-03-03T14:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,71.171726,0.0005,200
2026-03-03T15:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,71.583123,0.0007,200
2026-03-03T16:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,71.994521,0.0001,200
2026-03-03T17:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,-0.384,72.405918,0.0003,200
2026-03-03T18:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,72.817315,0.0004,200
2026-03-03T19:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,73.228712,0.0013,200
2026-03-03T20:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,73.64011,0.0014,200
2026-03-03T21:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,74.051507,0.0013,200
2026-03-03T22:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,74.462904,0.0021,200
2026-03-03T23:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,74.874301,0.0016,200
2026-03-04T00:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,75.285699,0.0021,200
2026-03-04T01:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,75.697096,0.0018,200
2026-03-04T02:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,76.108493,0.002,200
2026-03-04T03:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,76.51989,0.0023,200
2026-03-04T04:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,76.931288,0.0012,200
2026-03-04T05:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,77.342685,0.0017,200
2026-03-04T06:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,77.754082,0.0013,200
2026-03-04T07:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,78.165479,0.0009,200
2026-03-04T08:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,78.576877,0.0011,200
invalid-date,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,78.988274,0.0009,200
2026-03-04T10:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,79.399671,0.0008,200
2026-03-04T11:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,79.811068,0.0003,200
2026-03-04T12:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,80.222466,0.0003,200
2026-03-04T13:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,80.633863,0.0001,200
2026-03-04T14:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,81.04526,0.0003,200
2026-03-04T15:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,81.456658,0.0005,200
2026-03-04T16:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,81.868055,0.0002,200
2026-03-04T17:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,82.279452,0.0006,200
2026-03-04T18:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,82.690849,0.0009,200
2026-03-04T19:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,83.102247,0.0008,200
2026-03-04T20:14,/subscriptions/sub-abc/resourceGroups/rg-74e874/providers/Microsoft.Compute/virtualMachines/vm-74e87422,Azure Virtual Machines,0.384,83.513644,0.0018,200
