timestamp,resource_id,cpu_usage,gpu_usage,memory_usage,disk_io,network_in,network_out,cpu_steal,disk_read_iops,disk_write_iops
2026-02-25T01:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,5.03,0.0,17.16,1.8,0.279,0.21,0.0,2.0,0.9
2026-02-25T02:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,7.7,0.0,14.93,1.3,0.426,0.773,0.0,0,1.1
2026-02-25T03:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,4.24,0.0,8.67,1.6,0.32,0.434,0.0,0,0.3
2026-02-25T04:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,3.73,0.0,12.81,0,0.05,1.007,0.0,0.7,0
2026-02-25T05:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,5.99,0.0,6.05,7.6,1.21,0.05,0.0,3.9,3.8
2026-02-25T06:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,4.42,0.0,19.87,0,0.519,0.23,0.0,0,5.7
2026-02-25T07:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,3.12,0.0,14.33,0,0.546,0.05,0.0,0,0
2026-02-25T08:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,2.77,0.0,5.29,6.9,0.162,0.05,0.0,10.6,4.7
2026-02-25T09:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,N/A,0.0,19.42,7.5,0.817,0.05,0.0,3.3,3.9
2026-02-25T10:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,7.99,0.0,12.52,7.2,0.906,0.05,0.0,8.1,2.8
2026-02-25T11:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,4.2,0.0,8.49,0.7,0.05,0.76,0.0,1.7,2.8
2026-02-25T12:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,6.72,0.0,10.05,3.1,0.808,0.05,0.0,1.0,0.0
2026-02-25T13:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,7.14,0.0,6.04,6.4,0.077,0.364,0.0,4.8,2.8
2026-02-25T14:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,6.66,0.0,15.0,6.0,1.438,0.05,0.0,1.4,4.1
2026-02-25T15:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,6.77,0.0,19.05,0,0.05,0.098,0.0,0.2,0
2026-02-25T16:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,8.85,0.0,19.44,5.7,0.211,0.429,0.0,1.3,6.2
2026-02-25T17:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,2.15,0.0,6.92,2.1,0.747,0.05,0.0,4.0,1.5
2026-02-25T18:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,6.96,0.0,18.53,7.8,0.881,0.493,0.0,5.0,0
2026-02-25T19:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,3.61,0.0,19.95,0,0.497,0.325,0.0,0,1.1
2026-02-25T20:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,2.62,0.0,9.15,0,0.05,0.05,0.0,0.5,0
2026-02-25T21:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,5.7,0.0,5.17,2.3,0.715,0.05,0.0,0,1.6
2026-02-25T22:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,3.82,0.0,18.88,0.5,0.388,0.05,0.0,3.6,2.9
2026-02-25T23:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,8.28,0.0,8.54,12.7,0.897,0.263,0.0,8.6,4.9
2026-02-26T00:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,1.4,0.0,13.44,1.0,0.114,0.131,0.0,4.0,0
2026-02-26T01:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,8.61,0.0,19.0,5.6,1.182,0.05,0.0,1.0,0.6
2026-02-26T02:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,4.23,0.0,8.61,0,0.364,0.05,0.0,0.8,4.2
2026-02-26T03:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,7.44,0.0,7.55,0.2,0.55,0.312,0.0,0.3,0.3
2026-02-26T04:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,3.02,0.0,12.25,7.0,0.416,0.05,0.0,6.1,3.3
2026-02-26T05:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,5.0,0.0,16.08,9.7,0.05,0.248,0.0,3.6,2.1
2026-02-26T06:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,7.89,0.0,7.62,7.7,0.486,0.05,0.0,1.4,1.3
2026-02-26T07:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,1.18,0.0,19.55,9.3,0.05,0.281,0.0,8.5,1.9
2026-02-26T08:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,8.97,0.0,6.99,0.7,0.05,0.05,0.0,0,0
2026-02-26T09:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,5.53,0.0,7.84,0,0.05,0.478,0.0,0.2,1.6
2026-02-26T10:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,5.25,0.0,16.3,4.7,0.566,0.935,0.0,4.4,0.9
2026-02-26T11:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,0.88,0.0,16.84,6.4,0.338,0.05,0.0,4.8,2.3
2026-02-26T12:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,7.04,0.0,12.98,0,0.517,1.089,0.0,0,0
2026-02-26T13:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,7.69,0.0,9.56,4.3,0.123,0.161,0.0,0.9,1.1
2026-02,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,1.91,0.0,11.54,0.0,0.799,0.203,0.0,0.8,1.8
2026-02-26T15:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,7.09,0.0,15.1,5.9,1.74,0.761,0.0,4.2,5.6
2026-02-26T16:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,5.84,0.0,10.0,0,0.35,0.324,0.0,0.3,0
2026-02-26T17:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,2.16,0.0,15.24,7.8,0.05,0.238,0.0,0,2.8
2026-02-26T18:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,6.74,0.0,8.73,0,0.05,0.082,0.0,0,0.3
2026-02-26T19:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,5.8,0.0,9.36,4.7,0.05,0.819,0.0,5.8,0
2026-02-26T20:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,6.61,0.0,11.51,6.7,0.545,0.05,0.0,4.7,0.1
2026-02-26T21:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,8.64,0.0,5.03,4.6,1.033,0.404,0.0,3.4,2.9
2026-02-26T22:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,2.71,0.0,17.83,0.9,0.314,0.239,0.0,1.1,0.4
2026-02-26T23:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,1.7,0.0,13.39,4.5,0.05,0.783,0.0,4.4,0
2026-02-27T00:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,0.83,0.0,17.78,0,0.886,0.05,0.0,0,0.1
2026-02-27T01:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,-5.0,0.0,13.71,5.9,0.642,0.384,0.0,7.1,1.8
2026-02-27T02:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,2.24,0.0,9.22,4.5,0.05,0.292,0.0,1.8,0.1
2026-02-27T03:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,1.2,0.0,12.17,0,0.05,0.05,0.0,0,5.1
2026-02-27T04:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,N/A,0.0,10.39,0,1.329,0.05,0.0,0,0
2026-02-27T05:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,N/A,0.0,12.23,10.2,0.598,0.056,0.0,5.1,4.8
2026-02-27T06:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,8.37,0.0,10.88,5.4,0.05,0.742,0.0,1.3,0.8
2026-02-27T07:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,7.67,0.0,5.34,5.6,1.49,0.579,0.0,3.6,1.4
2026-02-27T08:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,6.06,0.0,14.05,0,0.531,0.233,0.0,0,0.2
2026-02-27T09:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,3.04,0.0,19.23,0,0.17,0.496,0.0,0.5,0
2026-02-27T10:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,2.99,0.0,7.62,5.8,0.16,0.201,0.0,3.1,4.1
2026-02-27T11:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,8.79,0.0,6.85,12.7,0.481,0.493,0.0,10.6,4.2
2026-02-27T12:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,1.49,0.0,9.19,0,0.05,0.052,0.0,0,0
2026-02-27T13:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,8.26,0.0,15.74,2.2,1.157,0.288,0.0,0,4.4
2026-02-27T14:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,6.67,0.0,10.8,11.7,0.279,0.15,0.0,6.1,4.5
2026-02-27T15:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,3.98,0.0,17.13,6.3,0.775,0.294,0.0,3.6,5.4
2026-02-27T16:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,4.6,0.0,19.58,0,0.05,0.05,0.0,0,0
2026-02-27T17:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,3.31,0.0,15.88,0,0.65,0.141,0.0,0,3.1
2026-02-27T18:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,1.51,0.0,7.73,1.9,0.621,0.666,0.0,2.4,0
2026-02-27T19:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,7.95,0.0,7.09,1.4,0.05,0.101,0.0,2.2,0
2026-02-27T20:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,7.9,0.0,11.28,4.5,0.217,0.732,0.0,0.3,1.9
2026-02-27T21:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,3.96,0.0,17.97,0.8,0.05,0.05,0.0,0.1,1.7
2026-02-27T22:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,8.48,0.0,16.14,0,0.065,0.718,0.0,0,2.9
2026-02-27T23:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,5.36,0.0,5.88,0,1.127,0.05,0.0,0.6,1.0
2026-02-28T00:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,5.37,0.0,18.1,0,0.426,0.118,0.0,0.6,3.3
2026-02-28T01:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,6.77,0.0,6.11,4.8,0.369,0.241,0.0,2.1,4.2
2026-02-28T02:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,1.42,0.0,9.01,0,0.05,0.162,0.0,0,0
2026-02-28T03:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,1.44,0.0,13.82,3.0,0.05,0.05,0.0,1.9,2.9
2026-02-28T04:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,3.81,0.0,7.79,0,0.462,0.576,0.0,0,0
2026-02-28T05:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,8.87,0.0,15.95,1.6,1.222,1.074,0.0,2.6,1.9
2026-02-28T06:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,4.77,0.0,15.0,0,0.162,0.472,0.0,0,0
2026-02-28T07:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,8.74,0.0,16.4,0,0.594,1.158,0.0,2.4,0.6
2026-02-28T08:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,7.86,0.0,16.27,2.9,0.824,0.338,0.0,1.9,0.9
2026-02-28T09:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,4.72,0.0,5.91,7.5,0.05,0.079,0.0,5.2,2.8
2026-02-28T10:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,6.97,0.0,6.33,0,0.39,0.368,0.0,3.8,4.3
2026-02-28T11:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,1.3,0.0,11.28,4.0,0.05,0.05,0.0,4.4,0.9
2026-02-28T12:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,4.67,0.0,12.86,3.7,1.01,0.49,0.0,1.6,5.7
2026-02-28T13:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,,0.0,10.91,0,1.679,0.162,0.0,0,5.5
2026-02-28T14:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,3.51,0.0,16.3,7.0,0.05,0.141,0.0,4.0,3.5
2026-02-28T15:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,6.03,0.0,10.05,0,0.575,0.652,0.0,1.3,0
2026-02-28T16:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,3.93,0.0,8.32,0.7,0.05,0.767,0.0,2.1,0.4
2026-02-28T17:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,7.91,0.0,5.65,0,1.216,0.4,0.0,3.8,0.1
2026-02-28T18:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,6.94,0.0,15.29,0.2,0.982,0.05,0.0,0.2,0.9
2026-02-28T19:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,4.97,0.0,12.43,0,0.216,0.05,0.0,0,0.7
2026-02-28T20:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,7.95,0.0,16.88,3.4,0.354,0.301,0.0,2.7,2.2
2026-02-28T21:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,5.59,0.0,6.9,0,0.849,0.327,0.0,0.1,0.3
2026-02-28T22:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,6.23,0.0,5.32,0.8,0.05,0.207,0.0,0,2.0
2026-02-28T23:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,2.83,0.0,13.78,0.3,0.493,0.05,0.0,1.5,1.3
2026-03-01T00:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,8.85,0.0,7.8,7.6,0.712,0.426,0.0,7.0,6.5
2026-03-01T01:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,3.42,0.0,12.35,1.1,0.742,0.358,0.0,1.1,1.3
2026-03-01T02:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,2.33,0.0,18.19,0,0.416,0.05,0.0,0,1.6
2026-03-01T03:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,3.09,0.0,18.5,0,0.901,0.064,0.0,0,0
2026-03-01T04:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,2.56,0.0,10.88,6.4,0.594,0.05,0.0,1.7,4.1
2026-03-01T05:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,6.0,0.0,5.58,2.1,0.494,0.05,0.0,0,0
2026-03-01T06:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,8.06,0.0,8.51,5.6,0.274,0.469,0.0,3.9,3.7
2026-03-01T07:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,0.97,0.0,8.77,2.0,0.05,0.204,0.0,3.6,3.5
2026-03-01T08:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,2.38,0.0,19.74,3.2,0.86,0.089,0.0,1.0,0.9
2026-03-01T09:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,6.79,0.0,6.19,2.2,0.657,0.173,0.0,4.5,0
2026-03-01T10:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,4.04,0.0,7.6,4.3,0.05,0.211,0.0,0.6,3.1
2026-03-01T11:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,2.38,0.0,12.15,3.5,0.359,0.05,0.0,0.6,0.3
2026-03-01T12:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,5.01,0.0,14.9,2.8,0.459,0.264,0.0,2.8,0
2026-03-01T13:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,8.3,0.0,9.23,0,0.469,0.05,0.0,1.6,0
2026-03-01T14:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,4.69,0.0,19.3,3.0,0.66,0.137,0.0,3.3,3.1
2026-03-01T15:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,8.86,0.0,18.39,4.8,0.638,0.615,0.0,0.6,3.5
2026-03-01T16:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,5.78,0.0,17.67,5.6,1.422,0.05,0.0,3.0,3.3
2026-03-01T17:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,7.52,0.0,5.56,0,1.377,0.321,0.0,0.7,0
2026-03-01T18:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,6.69,0.0,8.28,0,1.0,0.208,0.0,4.6,0.6
2026-03-01T19:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,2.41,0.0,11.56,4.8,0.156,0.743,0.0,3.6,0.4
2026-03-01T20:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,7.43,0.0,6.94,7.4,1.469,0.327,0.0,4.2,0
2026-03-01T21:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,5.39,0.0,13.81,3.0,0.307,0.528,0.0,2.4,0
2026-03-01T22:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,3.72,0.0,13.42,0,0.759,0.53,0.0,5.1,0
2026-03-01T23:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,4.65,0.0,11.41,0,0.407,0.05,0.0,2.9,0
2026-03-02T00:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,2.65,0.0,8.93,0,0.341,0.279,0.0,3.6,2.2
2026-03-02T01:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,4.02,0.0,19.1,0,0.514,0.361,0.0,0,4.3
2026-03-02T02:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,1.14,0.0,11.67,5.9,0.095,0.05,0.0,3.6,5.0
2026-03-02T03:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,1.74,0.0,5.37,0,0.174,0.05,0.0,0,0
2026-03-02T04:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,6.48,0.0,17.64,0,0.474,0.143,0.0,0,0.7
2026-03-02T05:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,2.8,0.0,10.89,0,0.715,0.6,0.0,0.1,0.7
2026-03-02T06:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,5.58,0.0,12.51,2.3,0.399,0.62,0.0,0,0
2026-03-02T07:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,N/A,0.0,6.86,1.0,0.318,0.228,0.0,0,0.5
2026-03-02T08:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,1.06,0.0,15.25,4.8,0.05,0.481,0.0,1.3,2.1
2026-03-02T09:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,6.03,0.0,19.03,0.3,0.387,0.575,0.0,0,0
2026-03-02T10:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,8.46,0.0,19.72,0,1.234,0.05,0.0,3.4,1.3
2026-03-02T11:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,6.5,0.0,10.44,4.7,0.053,0.05,0.0,5.2,0.8
2026-03-02T12:14,/subscriptions/sub-abc/resourceGroups/rg-67cd5a/providers/Microsoft.Compute/virtualMachines/vm-67cd5ae9,5.91,0.0,5.96,2.1,0.302,0.395,0.0,0,4.3
